time,obs,obs_id,id
12,6.11456050610668,1,10
12.5,5.50177565166153,1,10
13,5.71586079671178,1,10
13.5,5.51957127450479,1,10
14,5.44263152416517,1,10
14.5,5.5743419171754,1,10
15,5.45270655840309,1,10
15.5,5.73887150438078,1,10
16,5.38378125015533,1,10
16.5,5.59265098599987,1,10
17,5.23685333224324,1,10
17.5,5.24948463755028,1,10
18,5.43697876832153,1,10
18.5,4.98945386032749,1,10
19,5.13115115422072,1,10
19.5,5.39521267730556,1,10
20,5.53100594007534,1,10
20.5,5.21041897538577,1,10
21,5.29715778324126,1,10
21.5,5.23654438624143,1,10
22,5.05527827099469,1,10
22.5,5.15798717788099,1,10
23,5.29852340004912,1,10
23.5,5.37929367998243,1,10
24,5.36693883230762,1,10
24.5,5.19554076532162,1,10
25,4.86316400834888,1,10
25.5,4.99190716021338,1,10
26,4.77965282014389,1,10
26.5,5.11151734379758,1,10
27,4.92675822208059,1,10
27.5,4.93493902221364,1,10
28,5.05373647129512,1,10
28.5,4.89673302474528,1,10
29,4.84436376680372,1,10
29.5,4.67858174824433,1,10
30,4.70367082042594,1,10
0,5.10218150178006,1,11
0.5,6.00184888803118,1,11
1,6.1588361277305,1,11
1.5,6.27871279038725,1,11
2,6.04298231091459,1,11
2.5,6.71439216204016,1,11
3,6.22460323007785,1,11
3.5,6.48705085068926,1,11
4,6.40093108909137,1,11
4.5,6.64930990366249,1,11
5,6.37888692746362,1,11
5.5,6.88891054990864,1,11
6,6.8904901199593,1,11
6.5,6.56386623596353,1,11
7,6.41302660503592,1,11
7.5,6.84526385777456,1,11
8,6.53782523898807,1,11
8.5,6.63893424302404,1,11
9,6.46206292955338,1,11
9.5,6.57443033759572,1,11
10,6.50503461781114,1,11
10.5,6.38979355586884,1,11
11,6.64795624832566,1,11
11.5,6.48840620095546,1,11
12,6.37157958551756,1,11
12.5,6.37751825316045,1,11
13,6.29206429265509,1,11
13.5,6.19170529003646,1,11
14,6.36756448532269,1,11
14.5,6.5230338114756,1,11
15,6.5338255672469,1,11
15.5,6.10487237756475,1,11
16,6.13362598710214,1,11
16.5,6.42469344464488,1,11
17,6.53083087158153,1,11
17.5,6.31492200643321,1,11
18,5.80047106963297,1,11
18.5,6.23878773383183,1,11
19,6.18395353626797,1,11
19.5,6.15141135590142,1,11
20,5.5579238270355,1,11
20.5,6.26087462711303,1,11
21,6.00515396092193,1,11
21.5,5.90980491940832,1,11
22,5.870296923108,1,11
22.5,6.02453865926535,1,11
23,6.28379767478795,1,11
23.5,6.10447001376813,1,11
24,5.95489484581335,1,11
24.5,5.85195198636891,1,11
25,6.08158613411704,1,11
25.5,6.17976207303337,1,11
26,5.85931356803844,1,11
26.5,5.69256260930167,1,11
27,5.81524556297795,1,11
27.5,6.28511099379775,1,11
28,5.77206990550978,1,11
28.5,6.04953684591967,1,11
29,5.67992424975299,1,11
29.5,6.10721704536972,1,11
30,5.89405881600078,1,11
0,5.61238709828005,1,12
0.5,6.35521343413019,1,12
1,6.39685779206832,1,12
1.5,6.31688815790814,1,12
2,6.7426803656893,1,12
2.5,6.56761875983108,1,12
3,6.60801673147382,1,12
3.5,6.52186754468933,1,12
4,6.57871515935686,1,12
4.5,6.2752875824499,1,12
5,6.71304343182023,1,12
5.5,6.39180816452503,1,12
6,6.86344285266446,1,12
6.5,6.87069787037717,1,12
7,6.54215588043227,1,12
7.5,6.45116914369593,1,12
8,6.47820317889556,1,12
8.5,6.2046122514015,1,12
9,6.11286178035594,1,12
9.5,6.4303151536102,1,12
10,6.10588728940691,1,12
10.5,6.37128600695095,1,12
11,6.36518846191143,1,12
11.5,6.5856333822285,1,12
12,6.08099214708867,1,12
12.5,6.32755999651856,1,12
13,6.42723791349317,1,12
13.5,5.90732272949679,1,12
14,6.26623509506791,1,12
14.5,6.1272793888427,1,12
15,6.61954080531118,1,12
15.5,6.17198290790798,1,12
16,5.78504785605421,1,12
16.5,6.20430681692248,1,12
17,6.19803431060276,1,12
17.5,5.81406127596847,1,12
