"time","obs","obs_id","id"
13.5,7.14178536408168,1,5
14,6.76414416355907,1,5
14.5,6.85384108622315,1,5
15,6.46188259940372,1,5
15.5,6.81736621482196,1,5
16,6.83006007428375,1,5
16.5,6.73292921307666,1,5
17,7.04120518396827,1,5
17.5,7.05692477092609,1,5
18,6.96717041506659,1,5
18.5,6.68487280279154,1,5
19,7.16580787979184,1,5
19.5,7.08577156821145,1,5
20,6.64539199436544,1,5
20.5,6.65636993812576,1,5
21,6.80861986606133,1,5
21.5,6.7126951912563,1,5
22,6.54908296245976,1,5
22.5,6.94590169652623,1,5
23,6.8510224086949,1,5
23.5,6.72769292692797,1,5
24,6.95498239586774,1,5
24.5,6.86970315853485,1,5
25,6.68307510331246,1,5
25.5,6.7503181018992,1,5
26,6.6313313474889,1,5
26.5,6.6925088399337,1,5
27,6.9833611620781,1,5
27.5,6.97257477395914,1,5
28,7.1557392957646,1,5
28.5,6.93545576569685,1,5
29,6.97881802756815,1,5
29.5,6.84891641397142,1,5
30,6.49116717151938,1,5
0.5,5.83927935501315,1,6
1,6.18949254657977,1,6
1.5,6.52228162738993,1,6
2,6.84168434621795,1,6
2.5,6.45793177701351,1,6
3,6.83877773084715,1,6
3.5,6.43786780679967,1,6
4,6.56999616682977,1,6
4.5,6.54547363524237,1,6
5,6.54754022889097,1,6
5.5,6.8596278314734,1,6
6,6.66227374554567,1,6
6.5,6.75266629460427,1,6
7,6.61632885568328,1,6
7.5,6.5510861694122,1,6
8,6.85609634458281,1,6
8.5,6.56902939833656,1,6
9,6.98227303865288,1,6
9.5,7.08173984144466,1,6
10,6.97615726059422,1,6
10.5,6.963244509653,1,6
11,6.95285598810264,1,6
11.5,7.09937860413991,1,6
12,6.97184111791116,1,6
12.5,6.78076534751406,1,6
13,7.07658456841933,1,6
13.5,6.45536522818131,1,6
14,6.5410369490898,1,6
14.5,6.90939935685789,1,6
15,6.95167783864149,1,6
15.5,6.57612564705826,1,6
16,6.73111474108592,1,6
16.5,6.77085710951482,1,6
17,6.69237302222319,1,6
17.5,7.07809861528109,1,6
18,6.85514498190694,1,6
18.5,6.52248419081921,1,6
19,6.88361905801154,1,6
19.5,6.55396672060848,1,6
20,6.82818008875127,1,6
20.5,6.88649185002034,1,6
21,6.65997007097296,1,6
21.5,7.05424425379221,1,6
22,6.768940665091,1,6
22.5,6.76287885002771,1,6
23,6.93889971367138,1,6
23.5,6.50042544774478,1,6
24,7.01892508430771,1,6
24.5,6.99246388943196,1,6
25,6.60648742921702,1,6
25.5,6.49708547193853,1,6
26,6.31892963672344,1,6
26.5,7.12140481648193,1,6
27,6.34797570462325,1,6
27.5,7.12687750444845,1,6
28,7.07378295959413,1,6
28.5,6.53679837973503,1,6
29,6.44964526704823,1,6
29.5,6.59818267692876,1,6
30,6.34640982518983,1,6
0.5,3.67903930169041,1,7
1,4.01505674199631,1,7
1.5,3.89448934169615,1,7
2,4.36217067864245,1,7
2.5,3.79430960658407,1,7
3,4.22764301497457,1,7
3.5,3.7332393708597,1,7
4,4.02061909595755,1,7
4.5,4.55469951757366,1,7
5,4.54942494267583,1,7
5.5,3.89339004527328,1,7
6,4.07816034651889,1,7
6.5,4.25537470017469,1,7
7,4.22654146252095,1,7
7.5,4.12195314256256,1,7
8,4.6715606413266,1,7
8.5,4.15372985346001,1,7
9,4.426835575555,1,7
9.5,4.28382807125433,1,7
10,4.08211073440143,1,7
10.5,4.22392865931156,1,7
11,4.31404720372373,1,7
11.5,3.92880732566988,1,7
12,4.23793273585582,1,7
12.5,3.92677040625323,1,7
13,4.03053243434754,1,7
13.5,4.41261191439806,1,7
14,4.08143839423465,1,7
14.5,4.03991956295452,1,7
15,4.22672897579476,1,7
15.5,3.93074913767757,1,7
16,4.03742180735352,1,7
16.5,4.00918310665641,1,7
17,4.03780635817465,1,7
17.5,4.31690452973601,1,7
18,4.0671645122005,1,7
18.5,3.85266084635117,1,7
19,4.30095652393335,1,7
19.5,3.91371883189057,1,7
20,3.85198970453722,1,7
20.5,3.87377641582115,1,7
21,4.36015228582097,1,7
21.5,4.33553712517724,1,7
22,4.10991563056901,1,7
22.5,4.14181040825792,1,7
23,3.90841737411338,1,7
23.5,4.07075096702139,1,7
24,4.00896777941437,1,7
24.5,4.24422569966899,1,7
25,4.28350956265593,1,7
25.5,4.01828421324853,1,7
26,4.16334407122989,1,7
26.5,4.28226273118269,1,7
27,3.89579717135458,1,7
27.5,3.83098829609055,1,7
28,4.33696708357022,1,7
28.5,4.26738789396822,1,7
29,4.27876058897496,1,7
29.5,3.70872478160914,1,7
30,4.21290263096093,1,7
0.5,5.99816773505305,1,8
1,6.34339124418329,1,8
1.5,6.68808298270791,1,8
2,7.26329265397278,1,8
2.5,7.08714400856356,1,8
3,7.00838614318399,1,8
3.5,7.2670919057133,1,8
4,7.04553439839713,1,8
4.5,7.50116881674687,1,8
5,7.38098242317945,1,8
5.5,7.49484252705319,1,8
6,7.44691758456759,1,8
6.5,7.30239990946431,1,8
7,7.51256667911534,1,8
7.5,7.2923911216773,1,8
8,7.29181839311646,1,8
8.5,7.54239428053157,1,8
9,7.38859959210607,1,8
9.5,7.29951772037486,1,8
10,7.64491966157057,1,8
10.5,7.22964030225048,1,8
11,7.06702009110752,1,8
11.5,7.39732110728186,1,8
12,7.48554757464933,1,8
12.5,7.68322283074447,1,8
13,7.21904887346446,1,8
13.5,7.20228020431677,1,8
14,7.6013911341964,1,8
14.5,7.49267026581181,1,8
15,7.00113070910195,1,8
15.5,7.27137594798968,1,8
16,7.35174613476592,1,8
16.5,7.05727928597531,1,8
17,7.3501596073712,1,8
17.5,7.46545242406873,1,8
18,7.56480324831405,1,8
18.5,7.37867628077835,1,8
19,7.27844641974835,1,8
19.5,7.64147992895755,1,8
20,7.52657385443798,1,8
20.5,7.38236398524887,1,8
21,7.31816267326898,1,8
21.5,7.26275780949854,1,8
22,7.21907882951363,1,8
22.5,6.93680361777554,1,8
23,7.56427684189145,1,8
23.5,7.20457262736295,1,8
24,7.09456588927167,1,8
24.5,7.62787014825403,1,8
25,7.44257768338097,1,8
25.5,7.49497981972203,1,8
26,7.40251575240664,1,8
26.5,7.34221206715796,1,8
27,7.22245638538572,1,8
27.5,7.29124917700523,1,8
28,6.98206255782819,1,8
28.5,7.30757542828974,1,8
29,7.47054624959397,1,8
29.5,7.85066692565563,1,8
30,7.10550074984056,1,8
0.5,6.02414208051853,1,9
1,6.10758734313666,1,9
1.5,6.46818679872971,1,9
2,6.4841625363701,1,9
2.5,6.22695206431542,1,9
3,6.1512927369428,1,9
3.5,6.43169926618836,1,9
4,6.08052386391375,1,9
4.5,6.29735956630993,1,9
5,6.45694306651258,1,9
5.5,6.22682254146527,1,9
6,6.39754464475749,1,9
6.5,6.02212498567257,1,9
7,6.27887195136591,1,9
7.5,6.31550275145782,1,9
8,6.16905705691984,1,9
8.5,5.9758935907617,1,9
9,6.24385431358895,1,9
9.5,6.32916223294325,1,9
10,6.06778008850587,1,9
10.5,6.29656826056251,1,9
11,6.04666617252451,1,9
11.5,6.43510045532435,1,9
12,6.44215391857295,1,9
12.5,6.21987417233009,1,9
13,6.22255632447177,1,9
13.5,6.27582157571993,1,9
14,6.41500940042347,1,9
14.5,6.10887093985666,1,9
15,6.48645973151091,1,9
15.5,6.23229024032238,1,9
16,6.24839087389831,1,9
16.5,6.07164218998989,1,9
17,6.034926505184,1,9
17.5,6.47356669512379,1,9
18,6.058194422857,1,9
18.5,5.85815336892819,1,9
19,6.31576558011363,1,9
19.5,6.19683823082051,1,9
20,6.50263092070675,1,9
20.5,6.50337411394096,1,9
21,6.1182599178625,1,9
21.5,5.99118302904031,1,9
22,6.42143264713678,1,9
22.5,6.07500898642327,1,9
23,5.86232252593221,1,9
23.5,6.16272353260296,1,9
24,6.4092074439525,1,9
