"time","obs","obs_id","id"
8.5,6.91813117425887,1,16
9,7.33652633214988,1,16
9.5,7.09076719906794,1,16
10,6.74796420787939,1,16
10.5,7.00569969426747,1,16
11,6.71822509630773,1,16
11.5,6.25285328146144,1,16
12,6.45506088482571,1,16
12.5,6.53237696196125,1,16
13,6.58926595349277,1,16
13.5,6.81660279626223,1,16
14,6.36482963370634,1,16
14.5,6.64749530267402,1,16
15,6.21059393261324,1,16
15.5,6.53632977210792,1,16
16,6.38828613781083,1,16
16.5,6.45989067958624,1,16
17,6.69890499645896,1,16
17.5,6.23444035412954,1,16
18,6.0455099059581,1,16
18.5,6.70346405147647,1,16
19,6.37014318549103,1,16
19.5,6.14483289430942,1,16
20,6.29009817597426,1,16
20.5,6.50354275027552,1,16
21,6.46249755878507,1,16
21.5,6.51540571721302,1,16
22,6.3261848077189,1,16
22.5,6.26265849427491,1,16
23,6.15117610515768,1,16
23.5,6.11130250287914,1,16
24,6.06163338347239,1,16
24.5,6.22478783511367,1,16
25,6.06084643021009,1,16
25.5,5.71624210867946,1,16
26,6.15214849209077,1,16
26.5,5.96664423116091,1,16
27,6.1090993699774,1,16
27.5,5.8063140945332,1,16
28,5.41965864552598,1,16
28.5,6.19687334238382,1,16
29,5.81099340662368,1,16
29.5,5.87373649843295,1,16
30,5.60775686775197,1,16
0,2.11622802891603,1,17
0.5,5.48899082481948,1,17
1,6.08978742547577,1,17
1.5,6.77652972774716,1,17
2,6.86046202654017,1,17
2.5,6.71103067591214,1,17
3,6.61790315804917,1,17
3.5,6.74068006479425,1,17
4,7.21135862110253,1,17
4.5,6.86479143442668,1,17
5,7.0070125017291,1,17
5.5,6.94016215184411,1,17
6,7.04905380079475,1,17
6.5,6.62950139383481,1,17
7,7.04137625640869,1,17
7.5,6.91046958109906,1,17
8,7.16109853784756,1,17
8.5,6.90793808018517,1,17
9,6.96195714471322,1,17
9.5,6.90695617913473,1,17
10,7.04568826893572,1,17
10.5,6.6993517724557,1,17
11,6.74326347562466,1,17
11.5,6.52692609434979,1,17
12,6.12165774942692,1,17
12.5,6.59598623769301,1,17
13,6.80951847887604,1,17
13.5,6.930040539436,1,17
14,6.58088392331354,1,17
14.5,6.6511389448496,1,17
15,6.53463490419543,1,17
15.5,6.06546105586695,1,17
16,6.35312757164925,1,17
16.5,6.21157043756557,1,17
17,6.44080402038647,1,17
17.5,6.07995643613754,1,17
18,6.21637550275111,1,17
18.5,6.0074835571731,1,17
19,6.08801639830418,1,17
19.5,6.29723676774566,1,17
20,5.98842898465833,1,17
20.5,5.79053855366144,1,17
21,5.98426377978883,1,17
21.5,6.07882051440253,1,17
22,5.67551504902831,1,17
22.5,5.76656251586742,1,17
23,5.63461862132135,1,17
23.5,5.91208451928851,1,17
24,5.60196515700595,1,17
24.5,5.46328348382657,1,17
25,5.69964421097688,1,17
25.5,5.64860472681098,1,17
26,5.66893480839954,1,17
26.5,5.54314257836933,1,17
27,5.63367052672232,1,17
27.5,5.30540861711311,1,17
28,5.51097241731552,1,17
28.5,5.50458459184522,1,17
29,5.01313062058223,1,17
29.5,5.2716552665875,1,17
30,5.26341487344714,1,17
0,2.16125745854218,1,18
0.5,5.4773446387524,1,18
1,6.07385242412946,1,18
1.5,6.27267481188136,1,18
2,6.46267623952168,1,18
2.5,6.61952672360221,1,18
3,7.38027092326752,1,18
3.5,6.53117502503036,1,18
4,6.9632354573507,1,18
4.5,6.90902515380576,1,18
5,7.20205041926787,1,18
5.5,6.82390408770325,1,18
6,6.79956899298582,1,18
6.5,6.98528977375724,1,18
7,6.81677961966841,1,18
7.5,7.20633870863965,1,18
8,6.94052797686992,1,18
8.5,7.2513543067859,1,18
9,6.9053334303093,1,18
9.5,7.06981631436517,1,18
10,6.74591492523306,1,18
10.5,6.86943367934118,1,18
11,6.96388539421349,1,18
11.5,6.96352851522994,1,18
12,6.82469913986131,1,18
12.5,6.69518389254238,1,18
13,7.20759469619367,1,18
13.5,6.85668187178573,1,18
14,6.66661729728247,1,18
14.5,6.5511894237514,1,18
15,6.53272180189266,1,18
15.5,6.45926162463912,1,18
16,6.97892761688016,1,18
16.5,6.51760699126992,1,18
17,6.59965887651629,1,18
17.5,6.56148464890152,1,18
18,6.54597512066117,1,18
18.5,6.7628068027812,1,18
19,6.09998489676599,1,18
19.5,6.50407649801746,1,18
20,6.29348986419249,1,18
20.5,6.27259053931828,1,18
21,5.86815582845546,1,18
21.5,6.5025791116193,1,18
22,6.44325275633245,1,18
22.5,5.90201294450605,1,18
23,5.9521192330087,1,18
23.5,6.09372826113274,1,18
24,6.25026173284213,1,18
24.5,5.93309434754471,1,18
25,6.10918586863978,1,18
25.5,6.25263282091382,1,18
26,6.16971954185859,1,18
26.5,6.14853300025802,1,18
27,6.2864610273504,1,18
27.5,6.12481495771438,1,18
28,6.21940964567149,1,18
28.5,6.00360870302536,1,18
29,5.77262509595692,1,18
29.5,5.83155326034728,1,18
30,5.9133055178398,1,18
0,1.88968675991565,1,19
0.5,6.11632877416328,1,19
1,6.45876457032364,1,19
1.5,7.08542467500328,1,19
2,6.98029821035705,1,19
2.5,7.23036410181808,1,19
3,7.04578563022354,1,19
3.5,7.31292242276823,1,19
4,7.44712239888815,1,19
4.5,6.86962349180324,1,19
5,7.51389556762625,1,19
5.5,7.29868136908115,1,19
6,7.81436688627973,1,19
6.5,7.19133745543607,1,19
7,7.3959408049562,1,19
7.5,7.3637301551459,1,19
8,7.03142992118735,1,19
8.5,7.22480736958178,1,19
9,7.08599754449511,1,19
9.5,7.6379248378734,1,19
10,7.38782494390285,1,19
10.5,7.40187729596124,1,19
11,7.40638709632816,1,19
11.5,6.90112027972302,1,19
12,7.17419880338912,1,19
12.5,7.0613070338473,1,19
13,7.15183940049628,1,19
13.5,7.07435048604801,1,19
14,6.86856481675446,1,19
14.5,6.85685040563202,1,19
15,6.63464103791447,1,19
15.5,7.01214476853769,1,19
16,6.92291196105885,1,19
16.5,6.88432059622993,1,19
17,6.98290965352939,1,19
17.5,7.18671537193699,1,19
18,6.52882093979172,1,19
18.5,6.64177268196341,1,19
19,6.64957449467058,1,19
19.5,6.58336544167492,1,19
20,6.86986172263743,1,19
20.5,6.48985460123021,1,19
21,6.43313208003727,1,19
21.5,6.40595906424509,1,19
22,6.39790982738709,1,19
22.5,6.06345792890522,1,19
23,6.61685513468435,1,19
23.5,6.32033953239292,1,19
24,6.35565941413306,1,19
24.5,6.57292298283202,1,19
25,6.30407787808135,1,19
25.5,6.27547995322534,1,19
26,6.05099997312896,1,19
26.5,6.77499076737124,1,19
27,6.52998635661608,1,19
27.5,6.41526199591032,1,19
28,6.46815025731012,1,19
28.5,6.2254828539403,1,19
29,6.160014337705,1,19
29.5,6.21225301776726,1,19
30,6.12392707815482,1,19
0,2.45467736046236,1,20
0.5,5.85581757049835,1,20
1,6.5189520158946,1,20
1.5,6.74038290262251,1,20
2,6.50370731564877,1,20
2.5,6.53957899870148,1,20
3,7.30618374290222,1,20
3.5,7.19161835703048,1,20
4,6.9820255072644,1,20
4.5,6.83588044849652,1,20
5,6.97647395506736,1,20
5.5,7.3201842156903,1,20
6,7.35614247022183,1,20
6.5,7.0373853216911,1,20
7,6.50117863802741,1,20
7.5,6.81104995115066,1,20
8,7.02812606110843,1,20
8.5,7.17278885759412,1,20
9,7.15402918929483,1,20
9.5,6.86949339085142,1,20
10,6.86077660877626,1,20
10.5,6.77867078906051,1,20
11,7.00574997146528,1,20
11.5,7.07122303853717,1,20
12,6.66871318782767,1,20
12.5,6.83658714133434,1,20
13,6.68984698826597,1,20
13.5,7.02111704153915,1,20
14,7.014449562972,1,20
14.5,6.54497923213937,1,20
15,6.74331126207266,1,20
15.5,6.6933983260593,1,20
16,6.64676100984503,1,20
16.5,6.7503534912006,1,20
17,6.56915144111991,1,20
17.5,6.60785304236288,1,20
18,6.52599533497361,1,20
18.5,6.56360407150619,1,20
19,6.23985343282688,1,20
19.5,6.44328663071846,1,20
20,6.57592757478946,1,20
20.5,6.42217033898882,1,20
21,6.40686563560195,1,20
21.5,6.05543358497373,1,20
22,6.65611330986046,1,20
22.5,6.08592140365386,1,20
23,6.34462131943495,1,20
23.5,6.16725165141141,1,20
24,6.35787849106782,1,20
24.5,6.30545671030491,1,20
25,6.43768888646034,1,20
25.5,6.16338479967179,1,20
26,6.4065531807331,1,20
26.5,6.47699515751911,1,20
27,5.72204048054944,1,20
27.5,6.03446728277625,1,20
28,6.35609967648303,1,20
28.5,5.94386012800947,1,20
29,6.00815432190153,1,20
29.5,5.95201608951395,1,20
30,6.14994551399132,1,20
0,2.144891231605,1,21
0.5,5.48665797090758,1,21
1,6.5560239451181,1,21
1.5,6.81972001469661,1,21
2,6.53052102353304,1,21
2.5,6.54933010275882,1,21
3,6.86854114695105,1,21
3.5,7.18459499516787,1,21
4,6.8354776949515,1,21
4.5,6.91460131523236,1,21
5,6.99191694435508,1,21
5.5,7.23903755783342,1,21
6,6.98216972147986,1,21
6.5,7.01984916895029,1,21
7,6.87376921748083,1,21
7.5,6.68290948165302,1,21
8,7.33946842805801,1,21
8.5,7.05446652190394,1,21
9,7.09571554577415,1,21
9.5,6.56811906208772,1,21
10,7.07672121666401,1,21
10.5,7.06972193838212,1,21
11,6.77343401230161,1,21
11.5,6.87872923273413,1,21
12,6.70835866057155,1,21
12.5,6.85477151563053,1,21
13,6.94524561594603,1,21
13.5,6.49155049812711,1,21
14,6.8924658204415,1,21
14.5,6.64196432055289,1,21
15,6.87299908908853,1,21
15.5,6.71066405727857,1,21
16,6.7850735712647,1,21
16.5,6.40243542053121,1,21
17,6.82542332233354,1,21
17.5,6.85052624061565,1,21
18,6.4479850160119,1,21
18.5,6.38925833870799,1,21
19,6.57587484553083,1,21
19.5,6.39574985380128,1,21
20,6.44772101900342,1,21
20.5,6.16765263812537,1,21
21,6.36555466290725,1,21
21.5,6.70400453419639,1,21
22,6.30389263390809,1,21
22.5,6.47817730968209,1,21
23,6.299413106558,1,21
23.5,6.13974657835164,1,21
24,6.22029569720339,1,21
24.5,5.83640352345168,1,21
25,6.45375356959002,1,21
25.5,6.07163143601112,1,21
26,6.2872688599078,1,21
26.5,5.68607467741306,1,21
27,6.08384466407165,1,21
27.5,6.40755685695551,1,21
28,6.13787824030557,1,21
28.5,6.06270530357448,1,21
29,5.90974685090868,1,21
29.5,6.01597090915139,1,21
30,6.10183503546971,1,21
0,1.75931583179955,1,22
0.5,5.6477419105763,1,22
1,6.05786270713569,1,22
1.5,6.36738855231811,1,22
2,6.10534286820228,1,22
2.5,7.0276105988056,1,22
3,6.99015586232098,1,22
3.5,6.74223946256907,1,22
4,6.60643109735996,1,22
4.5,6.74380013372498,1,22
5,6.53322480194701,1,22
5.5,7.07933185926358,1,22
6,7.17740590640295,1,22
6.5,6.47478929090522,1,22
7,6.69817836996898,1,22
7.5,6.87275782396061,1,22
8,6.43057144475083,1,22
8.5,7.12424020273683,1,22
9,7.12218637881881,1,22
9.5,6.64488868669656,1,22
10,6.75082570954134,1,22
10.5,6.88273971088164,1,22
11,6.4403072977224,1,22
11.5,6.87362269516073,1,22
12,6.56133463979473,1,22
12.5,6.71237958571048,1,22
13,6.41999908740357,1,22
13.5,6.12954496166346,1,22
14,6.30962482385955,1,22
14.5,6.31769606248359,1,22
15,6.79299343129301,1,22
15.5,6.4083072643172,1,22
16,6.42231282328121,1,22
16.5,6.48355284865093,1,22
17,6.30584214010031,1,22
17.5,6.34756327238449,1,22
18,6.1603529360195,1,22
18.5,6.49842219351041,1,22
19,6.12857196848976,1,22
19.5,6.52001693280814,1,22
20,6.08716805150086,1,22
20.5,6.01606814781437,1,22
21,6.3982727905995,1,22
21.5,5.8650030542685,1,22
22,6.36446486993243,1,22
22.5,5.98929719102917,1,22
23,6.01215101388883,1,22
23.5,6.34348415043441,1,22
24,5.87273763357227,1,22
24.5,5.93524476451221,1,22
25,6.01316202092459,1,22
25.5,6.00219112925086,1,22
26,6.30074170548141,1,22
26.5,5.85535220605443,1,22
27,5.88490472430047,1,22
27.5,6.0608348984709,1,22
28,6.1298437884219,1,22
28.5,5.76405559328908,1,22
29,6.06307763750461,1,22
29.5,5.89615306926169,1,22
30,5.84590494811017,1,22
0,2.0620564741831,1,23
0.5,5.25956163719495,1,23
1,6.26413442775227,1,23
1.5,6.07459779509627,1,23
2,6.19546783884618,1,23
2.5,6.31638663824761,1,23
3,6.44037008269088,1,23
3.5,6.60061810379518,1,23
4,6.0564475212129,1,23
4.5,6.56487705148949,1,23
5,6.09201401041964,1,23
5.5,6.23728420466994,1,23
6,6.01184913575964,1,23
6.5,6.35336779119379,1,23
7,6.54708431146732,1,23
7.5,6.33799735430596,1,23
8,6.30634432021872,1,23
8.5,6.46489563290749,1,23
9,6.42069161963829,1,23
9.5,6.37294308880343,1,23
10,6.2796867488939,1,23
10.5,6.45355989967002,1,23
11,6.22243504962336,1,23
11.5,6.34218460519345,1,23
12,6.53622220363814,1,23
12.5,6.31616194910474,1,23
13,6.12004847809433,1,23
13.5,6.2468713003222,1,23
14,6.14245953203945,1,23
14.5,6.12099452241839,1,23
15,6.11050908946919,1,23
15.5,5.41569984314951,1,23
16,5.61441501076791,1,23
16.5,5.84560969931936,1,23
17,6.27643816674238,1,23
17.5,5.99097136000293,1,23
18,6.03750187777666,1,23
18.5,6.07402489952026,1,23
19,6.00775596110377,1,23
19.5,5.99942912363482,1,23
20,5.95281950247628,1,23
20.5,6.02187203267264,1,23
21,5.80086183030882,1,23
21.5,5.92650426543557,1,23
22,5.64488886950581,1,23
22.5,6.11250920114088,1,23
23,5.93949236016106,1,23
23.5,5.3660298669151,1,23
24,5.72089502402509,1,23
24.5,5.7329930027032,1,23
25,5.50902254341975,1,23
25.5,5.94975350477404,1,23
26,5.77013124649857,1,23
26.5,5.64051513624087,1,23
27,5.69459799058225,1,23
27.5,5.29304169051988,1,23
28,5.62867265094755,1,23
28.5,5.65539642676923,1,23
29,5.40598550427587,1,23
29.5,5.76573906361984,1,23
30,5.48959040359415,1,23
0,2.35038758393903,1,24
0.5,5.66067206487526,1,24
1,6.22011268377248,1,24
1.5,6.56271201562725,1,24
2,6.89429805764192,1,24
2.5,6.93929515687955,1,24
3,7.06364598827536,1,24
3.5,6.97619568452136,1,24
4,7.05486143689692,1,24
4.5,7.41443961254291,1,24
5,7.52401615690943,1,24
5.5,7.38074558155859,1,24
6,7.28961150925596,1,24
6.5,7.22407895340374,1,24
7,7.17990327494001,1,24
7.5,7.30947057243642,1,24
8,6.74494617571035,1,24
8.5,6.63314555260172,1,24
9,6.93732712735696,1,24
9.5,6.82064472624742,1,24
10,6.63230836906407,1,24
10.5,6.83775222124983,1,24
11,6.76496728278607,1,24
11.5,6.65579570824974,1,24
12,6.72340654449822,1,24
12.5,6.33098359619921,1,24
13,6.71655740381727,1,24
13.5,6.78849089183448,1,24
14,6.49721406601068,1,24
14.5,6.10423084846368,1,24
15,6.58295054164366,1,24
15.5,6.53902578614914,1,24
16,6.63459547367309,1,24
16.5,6.49296354775031,1,24
17,6.6108425360279,1,24
17.5,6.55975343094151,1,24
18,5.92953397139004,1,24
18.5,6.26874090836568,1,24
19,6.50658449033867,1,24
19.5,6.31495857558917,1,24
20,5.6363840079094,1,24
20.5,5.68198103344976,1,24
21,5.89898531110169,1,24
21.5,5.88947407457087,1,24
22,5.60947689706468,1,24
22.5,5.55869822119957,1,24
23,5.339282025307,1,24
23.5,5.25697942166869,1,24
24,5.04222521580209,1,24
24.5,5.27985263488436,1,24
25,5.44535060350699,1,24
25.5,5.55340103123652,1,24
26,5.24271322429159,1,24
26.5,5.15179189167108,1,24
27,5.18039639957882,1,24
27.5,4.92008254605956,1,24
28,4.89468519337913,1,24
28.5,4.93853528048114,1,24
29,4.17631839365947,1,24
29.5,4.68728897253709,1,24
30,4.74076879731739,1,24
0,2.15752748849856,1,25
0.5,5.62808552505917,1,25
1,6.69158256490772,1,25
1.5,6.52513901950148,1,25
2,6.87561296428579,1,25
2.5,7.41739054886802,1,25
3,7.28457466484349,1,25
3.5,7.36413591173848,1,25
4,7.30561576493535,1,25
4.5,7.43360201339949,1,25
5,7.32557855741292,1,25
5.5,7.38993511684088,1,25
6,7.33034354758887,1,25
6.5,7.30835518676489,1,25
7,7.44042669821075,1,25
7.5,7.75026292007483,1,25
8,6.77543654594966,1,25
8.5,7.78391819938332,1,25
9,7.52266313209419,1,25
9.5,7.1726284065011,1,25
10,7.35589914587659,1,25
10.5,7.02338123973845,1,25
11,7.61865111117453,1,25
11.5,6.92159548015973,1,25
12,7.36657336218696,1,25
12.5,7.30495383066375,1,25
13,7.13547213900718,1,25
13.5,7.12270727252808,1,25
14,7.62555754322871,1,25
14.5,7.35028606663377,1,25
15,7.38011032849507,1,25
15.5,7.07388341158978,1,25
16,7.14246083054902,1,25
16.5,6.89848449819626,1,25
17,7.04464645296604,1,25
17.5,7.11213838462788,1,25
18,7.49683706210294,1,25
18.5,6.6058529244332,1,25
19,6.87354878166332,1,25
19.5,6.92145916928823,1,25
20,6.43108175276282,1,25
20.5,6.94961785729848,1,25
21,6.67772715611088,1,25
21.5,6.70594660277014,1,25
22,6.94820928787325,1,25
22.5,6.88510902545416,1,25
23,6.87919082263867,1,25
23.5,7.18431247406868,1,25
24,6.81742296915711,1,25
24.5,6.63030827231206,1,25
25,6.75163702020895,1,25
25.5,6.87046179854982,1,25
26,6.8265657706659,1,25
26.5,6.32027269614486,1,25
27,6.29024936651437,1,25
27.5,6.63410252008851,1,25
28,6.36405824453328,1,25
28.5,6.54501037923846,1,25
29,6.60603862581486,1,25
29.5,6.25203680747047,1,25
30,6.38052027999304,1,25
0,2.08090497963235,1,26
0.5,5.63228166257723,1,26
1,5.8332654047955,1,26
1.5,6.19832600992926,1,26
2,6.57232812651115,1,26
2.5,6.53822768736781,1,26
3,6.32354432735569,1,26
3.5,6.50317008306448,1,26
4,6.94986706648777,1,26
4.5,6.82004473165088,1,26
5,7.06449457457323,1,26
5.5,6.66767641818543,1,26
6,6.70664962845523,1,26
6.5,6.67286130887314,1,26
7,6.26599588222847,1,26
7.5,6.32884289953431,1,26
8,6.83443199504014,1,26
8.5,6.21504716842993,1,26
9,6.28369396767864,1,26
9.5,6.63277330923137,1,26
10,6.25073717232943,1,26
10.5,5.86002424220402,1,26
11,6.02797526948077,1,26
11.5,6.36816197006536,1,26
12,5.97875522109866,1,26
12.5,6.53541990490854,1,26
13,6.00011720557126,1,26
13.5,6.4879739010567,1,26
14,5.94023170532972,1,26
14.5,6.15512192493,1,26
15,6.19638362835498,1,26
15.5,6.14625845535275,1,26
16,5.4094304623573,1,26
16.5,5.61250240351336,1,26
17,5.74602321724768,1,26
17.5,5.76253465990027,1,26
18,5.62777046038615,1,26
18.5,5.63820312980887,1,26
19,5.4485788805566,1,26
19.5,5.29437601521272,1,26
20,5.40893678518964,1,26
20.5,5.65612583602842,1,26
21,5.31746028541899,1,26
21.5,5.28957722411946,1,26
22,5.15238128756373,1,26
22.5,5.36199050599505,1,26
23,4.73511911479071,1,26
23.5,5.43106620110864,1,26
24,5.26425164775668,1,26
24.5,4.8014162007382,1,26
25,4.80460331948065,1,26
25.5,4.80791932068245,1,26
26,5.02541655509987,1,26
26.5,4.94788952862452,1,26
27,5.17499835154574,1,26
27.5,4.60187047476489,1,26
28,4.58574725256934,1,26
28.5,4.52999362609484,1,26
29,4.81248335251518,1,26
29.5,4.71334236346058,1,26
30,4.42933796139343,1,26
0,2.03992886872271,1,27
0.5,5.62901589723222,1,27
1,6.12665439010673,1,27
1.5,6.17633544576412,1,27
2,7.40899500475996,1,27
2.5,6.92599623915611,1,27
3,7.03378732273099,1,27
3.5,6.94831517793291,1,27
4,7.44574645029154,1,27
4.5,7.14125357945654,1,27
5,7.04620380268395,1,27
5.5,7.0900022304884,1,27
6,6.95760847567611,1,27
6.5,7.50164184539393,1,27
7,7.30616519574286,1,27
7.5,7.41255759365346,1,27
8,6.73399217056492,1,27
8.5,7.24486193488638,1,27
9,7.19072122059402,1,27
9.5,7.30314895762422,1,27
10,7.34627512539834,1,27
10.5,7.04760797414845,1,27
11,6.85271054818228,1,27
11.5,7.02516454109577,1,27
12,6.89782946757285,1,27
12.5,6.72428795408874,1,27
13,7.080819995318,1,27
13.5,6.67015892263486,1,27
14,7.5044059060185,1,27
14.5,6.93309223585357,1,27
15,6.72178781230703,1,27
15.5,6.99945421458397,1,27
16,7.14857398443623,1,27
16.5,6.88363673522079,1,27
17,6.96882876536694,1,27
17.5,6.79978398399732,1,27
18,7.0505546139695,1,27
18.5,6.77043019911906,1,27
19,6.55460596063326,1,27
19.5,6.65629533989143,1,27
20,6.78429951713164,1,27
20.5,6.62199558595839,1,27
21,6.98264174780333,1,27
21.5,6.78364374346105,1,27
22,6.93544153011343,1,27
22.5,7.09236966624617,1,27
23,6.89624995499687,1,27
23.5,6.73966078743007,1,27
24,6.5774436096785,1,27
24.5,6.46072940120431,1,27
25,6.45886648251384,1,27
25.5,6.7729249556802,1,27
26,6.65482466368776,1,27
26.5,6.57741817997595,1,27
27,6.15649164169422,1,27
27.5,6.76187933088052,1,27
28,6.22096434721468,1,27
28.5,6.63592934985199,1,27
29,6.48064331926402,1,27
29.5,6.24806849943344,1,27
30,6.37266446864258,1,27
0,1.85823784039871,1,28
0.5,5.4009487437895,1,28
1,5.64599010379195,1,28
1.5,6.02488590256634,1,28
2,6.17072284777959,1,28
2.5,6.23632919339854,1,28
3,6.72789260222042,1,28
3.5,6.46276840295227,1,28
4,6.54991813124382,1,28
4.5,6.51212121563206,1,28
5,6.93478438182323,1,28
5.5,6.49330016216628,1,28
6,6.5128320151943,1,28
6.5,6.75512452963917,1,28
7,6.37991340731184,1,28
7.5,6.55085480400288,1,28
8,6.73954970959232,1,28
8.5,6.70311093582903,1,28
9,6.47347239172202,1,28
9.5,6.33940851558766,1,28
10,6.6274759087575,1,28
10.5,6.51415947046675,1,28
11,6.21131590809862,1,28
11.5,6.58630906974019,1,28
12,6.40294964092995,1,28
12.5,6.90541709954803,1,28
13,6.75825890454975,1,28
13.5,6.35156672904154,1,28
14,6.43761244898013,1,28
14.5,6.10178139757987,1,28
15,6.56705754393501,1,28
15.5,6.66620443261749,1,28
16,6.38359301495137,1,28
16.5,6.56077763095887,1,28
17,6.09276460721012,1,28
17.5,6.21240272068994,1,28
18,6.28294783717392,1,28
18.5,6.15490652464274,1,28
19,6.47079337378727,1,28
19.5,6.20952910846993,1,28
20,6.13838297560453,1,28
20.5,6.05316962071196,1,28
21,6.20387679486513,1,28
21.5,6.18084418150348,1,28
22,6.15899148203276,1,28
22.5,6.17532544435972,1,28
23,6.27591513223857,1,28
23.5,6.14320019422826,1,28
24,6.31025585382966,1,28
24.5,6.00295740469305,1,28
25,5.70179232306934,1,28
25.5,6.034568321156,1,28
26,6.24830660585256,1,28
26.5,5.98798999675692,1,28
27,6.12381947161314,1,28
27.5,6.0837989182807,1,28
28,5.77190836142193,1,28
28.5,6.11849929015921,1,28
29,6.32653438101085,1,28
29.5,6.00432251382467,1,28
30,6.08060081142127,1,28
0,2.16434839741783,1,29
0.5,5.97163738398309,1,29
1,6.4089083770013,1,29
1.5,6.31410553014971,1,29
2,7.20863615723151,1,29
2.5,7.53714527215537,1,29
3,7.30780734407457,1,29
3.5,6.84241990100721,1,29
4,6.72350574268561,1,29
4.5,6.63706875198214,1,29
5,7.26079619783996,1,29
5.5,7.0738178697438,1,29
6,6.66417495760588,1,29
6.5,7.20184843876396,1,29
7,7.29952051948408,1,29
7.5,6.89311433923762,1,29
8,7.02686047372353,1,29
8.5,6.93928598843534,1,29
9,7.07610457242006,1,29
9.5,6.82006853793288,1,29
10,6.52261834423779,1,29
10.5,6.78721378324608,1,29
11,6.86299676237938,1,29
11.5,6.83659651884641,1,29
12,6.6537090231558,1,29
12.5,6.68295756093935,1,29
13,6.52390444253932,1,29
13.5,6.86870609236224,1,29
14,6.64833534790452,1,29
14.5,7.00891427636744,1,29
15,6.70618513713225,1,29
15.5,6.59498418109278,1,29
16,6.45964612166262,1,29
16.5,6.72159984937881,1,29
17,6.50964919728784,1,29
17.5,6.75314801878805,1,29
18,6.38687133028652,1,29
18.5,6.64382462866965,1,29
19,6.66738725458283,1,29
19.5,6.54477253347253,1,29
20,6.57483532416124,1,29
20.5,5.97526713702315,1,29
21,6.4157917275014,1,29
21.5,6.11068102515443,1,29
22,6.71228605104366,1,29
22.5,6.3877286786808,1,29
23,6.27394207787574,1,29
23.5,6.59408268016957,1,29
24,6.6908544952652,1,29
24.5,6.62582375062501,1,29
25,6.12403999478953,1,29
25.5,6.16170933440732,1,29
26,6.14986798104402,1,29
26.5,6.39706292694869,1,29
27,6.29385331453577,1,29
27.5,6.12983947812857,1,29
28,6.45861271121873,1,29
28.5,6.62668063856094,1,29
29,5.98115721154323,1,29
29.5,5.91142164392203,1,29
30,6.09505911036665,1,29
0,2.63128435959698,1,30
0.5,5.1364815281398,1,30
1,5.52526735196632,1,30
1.5,5.89438981652492,1,30
2,5.90993617907888,1,30
2.5,6.11928319469084,1,30
3,6.28499402095176,1,30
3.5,6.82866399633092,1,30
4,6.26678351371118,1,30
4.5,6.1503976004029,1,30
5,6.43833196762292,1,30
5.5,6.212856329567,1,30
6,6.39135906996871,1,30
6.5,6.20351922855226,1,30
7,6.1079701852861,1,30
7.5,6.36124014841293,1,30
8,6.20169299986886,1,30
8.5,6.17463924752749,1,30
9,6.21741191402135,1,30
9.5,6.24712347370046,1,30
10,6.30142091592315,1,30
10.5,6.28723480822716,1,30
11,5.55032106671033,1,30
11.5,6.11859772209333,1,30
12,5.91570697559481,1,30
12.5,5.9897025591813,1,30
13,5.50973461374198,1,30
13.5,6.04737998364987,1,30
14,6.03795301647538,1,30
14.5,6.21315295477118,1,30
15,5.96241519844286,1,30
15.5,5.5307747483166,1,30
16,6.05200489547219,1,30
16.5,5.87266020395822,1,30
17,6.11762797854011,1,30
17.5,5.93615863543678,1,30
18,5.7943354779396,1,30
18.5,5.87140339047366,1,30
19,5.77021839756449,1,30
19.5,5.29990147882314,1,30
20,6.17515502082902,1,30
20.5,5.52299574219628,1,30
21,5.68313742707493,1,30
21.5,5.06076276391371,1,30
22,5.65950661024141,1,30
22.5,5.58354893395679,1,30
23,5.58388161977113,1,30
23.5,5.8779543670642,1,30
24,5.84964463519205,1,30
24.5,5.77569701648706,1,30
25,5.28050805660896,1,30
25.5,5.43402552572593,1,30
26,5.62811507447707,1,30
26.5,5.37859049280686,1,30
27,5.23315826333608,1,30
27.5,5.7359091141435,1,30
28,5.49401548307854,1,30
28.5,5.68635478317496,1,30
29,5.59971497109003,1,30
29.5,5.36160143294566,1,30
30,5.46309544420764,1,30
0,2.32132460360867,1,31
0.5,6.30610263479289,1,31
1,6.92559644591539,1,31
1.5,7.01427017945214,1,31
2,7.34647392877325,1,31
2.5,7.36817391533259,1,31
3,7.09189311444487,1,31
3.5,7.55264937159913,1,31
4,7.33584938342555,1,31
4.5,7.82310167709665,1,31
5,7.35135880490407,1,31
5.5,7.57426928393907,1,31
6,7.59173835497061,1,31
6.5,7.55606075306458,1,31
7,7.62982310130629,1,31
7.5,7.34618302558147,1,31
8,7.23536866628996,1,31
8.5,7.38552236966572,1,31
9,7.2980348441032,1,31
9.5,6.96796688506793,1,31
10,7.63982865670723,1,31
10.5,7.39265656288712,1,31
11,6.96822944359009,1,31
11.5,7.5022298239865,1,31
12,7.02352205393114,1,31
12.5,6.94599781922067,1,31
13,7.36532272360858,1,31
13.5,7.05168069383162,1,31
14,7.49887481959535,1,31
14.5,6.87662476783794,1,31
15,7.14056017211,1,31
15.5,7.46047963104819,1,31
16,7.04861892072837,1,31
16.5,7.11113294643396,1,31
17,7.05384062629648,1,31
17.5,6.94963536178562,1,31
